date,url,HN,HNE,HE,HSE,HS,HSW,HW,HNW,MN,MNE,ME,MSE,MS,MSW,MW,MNW,LN,LNE,LE,LSE,LS,LSW,LW,LNW,high,mid,low,problem_1_type,likelihood_1,size_1,HN1,HNE1,HE1,HSE1,HS1,HSW1,HW1,HNW1,MN1,MNE1,ME1,MSE1,MS1,MSW1,MW1,MNW1,LN1,LNE1,LE1,LSE1,LS1,LSW1,LW1,LNW1,high1,mid1,low1,problem_2_type,likelihood_2,size_2,HN2,HNE2,HE2,HSE2,HS2,HSW2,HW2,HNW2,MN2,MNE2,ME2,MSE2,MS2,MSW2,MW2,MNW2,LN2,LNE2,LE2,LSE2,LS2,LSW2,LW2,LNW2,high2,mid2,low2,problem_3_type,likelihood_3,size_3,HN3,HNE3,HE3,HSE3,HS3,HSW3,HW3,HNW3,MN3,MNE3,ME3,MSE3,MS3,MSW3,MW3,MNW3,LN3,LNE3,LE3,LSE3,LS3,LSW3,LW3,LNW3,high3,mid3,low3
1/27/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/27/2022,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,2.0,1.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/26/2022,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,0.0,0.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/25/2022,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,2.0,1.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/24/2022,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,0.0,0.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/23/2022,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,0.0,0.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/22/2022,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,green,green,green,green,green,yellow,yellow,yellow,green,green,2.0,1.375,1.375,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,Wet Snow,2.0,2.0,gray,gray,gray,blue,blue,blue,gray,gray,gray,gray,gray,blue,blue,blue,gray,gray,gray,gray,gray,blue,blue,blue,gray,gray,0.375,0.375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/20/2022,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,0.0,0.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/19/2022,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,0.0,0.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/18/2022,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,0.0,0.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/17/2022,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,0.0,0.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/16/2022,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Persistent Weak Layer,1.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wet Snow,1.0,1.0,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/15/2022,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Persistent Weak Layer,1.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wet Snow,1.0,1.0,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/14/2022,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,1.625,1.625,1.0,Persistent Weak Layer,2.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/13/2022,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.0,2.0,2.0,Persistent Weak Layer,2.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wet Snow,2.0,2.0,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,blue,blue,blue,blue,blue,blue,blue,blue,0.625,0.625,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/12/2022,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,1.625,1.625,1.0,Persistent Weak Layer,2.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/11/2022,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,1.625,1.625,1.0,Persistent Weak Layer,2.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/10/2022,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,1.625,1.625,1.0,Persistent Weak Layer,2.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/9/2022,orange,orange,orange,green,green,green,orange,orange,orange,orange,orange,green,green,green,orange,orange,green,green,green,green,green,green,green,green,2.25,2.25,1.0,Persistent Weak Layer,3.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/8/2022,orange,orange,orange,yellow,yellow,yellow,orange,orange,orange,orange,orange,yellow,yellow,yellow,orange,orange,green,green,green,green,green,green,green,green,2.625,2.625,1.0,Persistent Weak Layer,3.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,2.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/7/2022,orange,orange,orange,yellow,yellow,yellow,orange,orange,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.625,2.625,2.0,Persistent Weak Layer,3.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,2.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,Wet Snow,2.0,2.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,blue,blue,blue,blue,blue,blue,blue,blue,0.0,0.0,1.0
1/6/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/6/2022,red,red,red,orange,orange,orange,red,red,red,red,red,orange,orange,orange,red,red,orange,orange,orange,yellow,yellow,yellow,orange,orange,3.625,3.625,2.625,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,New Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0
1/5/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/5/2022,red,red,red,orange,orange,orange,red,red,red,red,red,orange,orange,orange,red,red,orange,orange,orange,yellow,yellow,yellow,orange,orange,3.625,3.625,2.625,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,New Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0
1/4/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/4/2022,orange,orange,orange,yellow,yellow,yellow,orange,orange,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,green,green,green,yellow,yellow,2.625,2.625,1.625,Persistent Weak Layer,3.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/3/2022,orange,orange,orange,yellow,yellow,yellow,orange,orange,orange,orange,orange,green,green,green,orange,orange,yellow,yellow,yellow,green,green,green,yellow,yellow,2.625,2.25,1.625,Persistent Weak Layer,3.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/2/2022,orange,orange,orange,yellow,yellow,yellow,orange,orange,orange,orange,orange,green,green,green,orange,orange,yellow,yellow,yellow,green,green,green,yellow,yellow,2.625,2.25,1.625,Persistent Weak Layer,3.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2022,https://utahavalanchecenter.org/forecast/salt-lake/1/1/2022,red,red,red,orange,orange,orange,red,red,red,red,red,yellow,yellow,yellow,red,red,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.625,3.25,2.0,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,New Snow,2.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/31/2021,red,red,red,red,red,red,red,red,red,red,red,orange,orange,orange,red,red,orange,orange,orange,orange,orange,orange,orange,orange,4.0,3.625,3.0,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,New Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0
12/30/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/30/2021,red,red,red,yellow,yellow,yellow,orange,red,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.125,2.625,2.0,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/29/2021,orange,orange,orange,yellow,yellow,yellow,orange,orange,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.625,2.625,2.0,Persistent Weak Layer,3.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/28/2021,red,red,red,orange,orange,orange,red,red,red,red,red,orange,orange,orange,red,red,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.625,3.625,2.0,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/27/2021,red,red,red,orange,orange,orange,red,red,red,red,red,orange,orange,orange,red,red,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.625,3.625,2.0,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,New Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0
12/26/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/26/2021,red,red,red,orange,orange,orange,red,red,red,red,red,orange,orange,orange,red,red,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.625,3.625,2.0,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,New Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0
12/25/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/25/2021,red,red,red,orange,orange,orange,red,red,red,red,red,orange,orange,orange,red,red,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.625,3.625,2.0,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,New Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0
12/24/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/24/2021,red,red,red,red,red,red,red,red,red,red,red,orange,orange,orange,red,red,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,4.0,3.625,2.0,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,New Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0
12/23/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/23/2021,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,orange,green,green,green,green,green,green,green,green,3.0,2.5,1.0,Persistent Weak Layer,3.0,3.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/22/2021,orange,orange,orange,green,green,green,yellow,orange,orange,orange,orange,green,green,green,yellow,orange,green,green,green,green,green,green,green,green,2.125,2.125,1.0,Persistent Weak Layer,3.0,3.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/21/2021,orange,orange,orange,green,green,green,yellow,orange,orange,orange,orange,green,green,green,yellow,orange,green,green,green,green,green,green,green,green,2.125,2.125,1.0,Persistent Weak Layer,3.0,3.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/20/2021,orange,orange,orange,green,green,green,yellow,orange,orange,orange,orange,green,green,green,yellow,orange,green,green,green,green,green,green,green,green,2.125,2.125,1.0,Persistent Weak Layer,3.0,3.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/19/2021,orange,orange,orange,yellow,yellow,yellow,yellow,orange,orange,orange,orange,green,green,green,yellow,orange,yellow,yellow,green,green,green,green,green,yellow,2.5,2.125,1.375,Persistent Weak Layer,3.0,3.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2021,https://utahavalanchecenter.org/forecast/salt-lake/12/18/2021,orange,orange,orange,yellow,yellow,yellow,yellow,orange,orange,orange,orange,green,green,green,yellow,orange,yellow,yellow,green,green,green,green,green,yellow,2.5,2.125,1.375,Persistent Weak Layer,3.0,3.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
